Epoch	Step	Loss	Accuracy	F1-Score
00003	05213	1.065156	0.468750	0.122690
00003	05226	0.811782	0.718750	0.494496
00003	05239	1.173957	0.375000	0.055944
00003	05252	1.513512	0.625000	0.315000
00003	05265	0.634386	0.875000	0.555462
00003	05278	0.705096	0.781250	0.525341
00003	05291	0.734602	0.812500	0.513559
00003	05304	0.588707	0.875000	0.671490
00003	05317	1.194652	0.750000	0.467778
00003	05330	0.816641	0.812500	0.344167
00003	05343	1.481516	0.625000	0.218049
00003	05356	0.551460	0.812500	0.575339
00003	05369	1.282024	0.625000	0.144218
00003	05382	0.659465	0.812500	0.412698
00003	05395	0.671635	0.843750	0.818519
00003	05408	0.656515	0.906250	0.733333
00003	05421	0.603256	0.843750	0.492063
00003	05434	1.600074	0.625000	0.198485
00003	05447	0.746323	0.843750	0.583584
00003	05460	0.613218	0.906250	0.678788
00003	05473	1.654310	0.531250	0.212121
00003	05486	0.657741	0.812500	0.433333
00003	05499	0.619266	0.843750	0.474074
00003	05512	1.253819	0.718750	0.334368
00003	05525	0.902017	0.781250	0.457176
00003	05538	0.653484	0.875000	0.639690
00003	05551	0.683265	0.875000	0.728571
00003	05564	0.817603	0.812500	0.478788
00003	05577	1.105134	0.312500	0.102941
00003	05590	0.501718	0.906250	0.672619
00003	05603	1.501244	0.625000	0.085470
00003	05616	0.639866	0.812500	0.466125
00003	05629	1.175689	0.562500	0.073469
00003	05642	0.749971	0.875000	0.736797
00003	05655	1.206442	0.500000	0.077295
00003	05668	1.445956	0.687500	0.375000
00003	05681	1.385518	0.687500	0.412403
00003	05694	0.526839	0.468750	0.142045
00003	05707	0.846153	0.781250	0.574536
00003	05720	1.226013	0.656250	0.150000
00003	05733	1.099368	0.718750	0.457412
00003	05746	0.603360	0.906250	0.735003
00003	05759	0.746546	0.781250	0.460465
00003	05772	0.636998	0.875000	0.626016
00003	05785	1.233144	0.750000	0.366957
00003	05798	1.217984	0.750000	0.568519
00003	05811	0.272308	0.968750	0.866667
00003	05824	1.081663	0.781250	0.532275
00003	05837	0.990329	0.593750	0.180851
00003	05850	1.213532	0.718750	0.491573
00003	05863	0.392994	0.906250	0.829832
00003	05876	0.768835	0.843750	0.601111
00003	05889	0.506145	0.875000	0.759722
00003	05902	1.715064	0.531250	0.215152
00003	05915	0.843821	0.812500	0.557132
00003	05928	0.586339	0.812500	0.537302
00003	05941	0.738491	0.468750	0.118519
00003	05954	1.101938	0.375000	0.065041
00003	05967	0.495589	0.875000	0.732946
00003	05980	0.407593	0.906250	0.608527
00003	05993	1.582250	0.562500	0.215426
00003	06006	0.637161	0.812500	0.733974
00003	06019	0.811575	0.812500	0.715500
00003	06032	1.252952	0.687500	0.311255
00003	06045	1.127340	0.531250	0.078704
00003	06058	0.841382	0.875000	0.738636
00003	06071	0.566741	0.812500	0.248743
00003	06084	0.783292	0.812500	0.478788
00003	06097	0.385635	0.937500	0.600000
00003	06110	0.786300	0.812500	0.641571
00003	06123	0.636499	0.843750	0.561667
00003	06136	0.785110	0.812500	0.416340
00003	06149	0.458450	0.875000	0.708333
00003	06162	0.470936	0.875000	0.560544
00003	06175	1.008792	0.875000	0.628977
00003	06188	0.952572	0.656250	0.434316
00003	06201	0.824108	0.781250	0.475814
00003	06214	0.781103	0.312500	0.055556
00003	06227	0.518746	0.906250	0.647748
00003	06240	0.744477	0.906250	0.541667
00003	06253	1.141838	0.281250	0.070789
00003	06266	0.788696	0.812500	0.674026
00003	06279	0.691596	0.843750	0.622329
00003	06292	1.165234	0.625000	0.098039
00003	06305	0.617977	0.843750	0.613187
00003	06318	1.232789	0.656250	0.234444
00003	06331	1.131505	0.718750	0.425842
00003	06344	0.493051	0.875000	0.636693
00003	06357	0.533880	0.843750	0.532791
00003	06370	1.075541	0.500000	0.260526
00003	06383	0.740828	0.812500	0.576176
00003	06396	1.055627	0.781250	0.513709
00003	06409	0.859292	0.781250	0.301852
00003	06422	1.387624	0.687500	0.448980
00003	06435	0.574973	0.843750	0.631579
00003	06448	1.199142	0.656250	0.255952
00003	06461	0.483890	0.875000	0.758532
00003	06474	1.054897	0.468750	0.138095
00003	06487	0.783425	0.750000	0.631081
00003	06500	1.315512	0.468750	0.055556
00003	06513	1.163543	0.812500	0.685185
00003	06526	1.632356	0.562500	0.277056
00003	06539	1.387007	0.625000	0.270349
00003	06552	1.181097	0.312500	0.047619
00003	06565	0.451762	0.875000	0.784046
00003	06578	0.925606	0.375000	0.066667
00003	06591	1.269401	0.656250	0.333333
00003	06604	1.167143	0.750000	0.316239
00003	06617	0.668145	0.875000	0.587037
00003	06630	0.387780	0.937500	0.935450
00003	06643	0.721243	0.343750	0.094054
00003	06656	0.845120	0.781250	0.523810
00003	06669	0.733595	0.843750	0.403846
00003	06682	0.650027	0.906250	0.735003
00003	06695	1.262662	0.593750	0.349242
00003	06708	1.441986	0.406250	0.114662
00003	06721	0.655498	0.843750	0.584463
00003	06734	0.531402	0.875000	0.700355
00003	06747	1.419660	0.718750	0.555914
00003	06760	0.645153	0.906250	0.789141
00003	06773	1.358721	0.687500	0.186275
00003	06786	1.292568	0.718750	0.462511
00003	06799	0.361019	0.906250	0.578333
00003	06812	0.552928	0.875000	0.622024
00003	06825	1.105395	0.531250	0.170290
00003	06838	1.616080	0.562500	0.080000
00003	06851	0.409647	0.906250	0.918254
00003	06864	0.649370	0.937500	0.797674
00003	06877	1.478683	0.437500	0.101905
00003	06890	0.407834	0.906250	0.729817
00004	00000	0.739702	0.500000	0.074074
00004	00013	0.540598	0.906250	0.590325
00004	00026	1.365789	0.625000	0.418367
00004	00039	0.735070	0.781250	0.493763
00004	00052	0.558421	0.406250	0.105413
00004	00065	0.683472	0.812500	0.429607
00004	00078	0.711059	0.781250	0.584480
00004	00091	0.507696	0.875000	0.594341
00004	00104	0.697884	0.781250	0.479505
00004	00117	0.299092	0.937500	0.777143
00004	00130	1.147102	0.406250	0.060606
00004	00143	1.300923	0.500000	0.191183
00004	00156	0.999950	0.750000	0.253086
00004	00169	1.469029	0.437500	0.111628
00004	00182	1.003157	0.718750	0.448485
00004	00195	0.977549	0.875000	0.575355
00004	00208	0.309027	0.937500	0.910425
00004	00221	1.331364	0.687500	0.284003
00004	00234	0.471591	0.875000	0.735690
00004	00247	0.429881	0.875000	0.643700
00004	00260	0.749172	0.812500	0.420578
00004	00273	1.357319	0.562500	0.126570
00004	00286	1.335737	0.500000	0.164944
00004	00299	0.594974	0.875000	0.613757
00004	00312	0.502427	0.906250	0.721017
00004	00325	1.319210	0.593750	0.131665
00004	00338	1.205279	0.343750	0.052632
00004	00351	1.306376	0.625000	0.193750
00004	00364	1.084889	0.656250	0.241667
00004	00377	0.638008	0.812500	0.618651
00004	00390	0.840852	0.781250	0.434848
00004	00403	1.432250	0.562500	0.226190
00004	00416	0.574025	0.875000	0.702277
00004	00429	1.174095	0.656250	0.383167
00004	00442	0.487140	0.875000	0.635985
00004	00455	1.519937	0.593750	0.217631
00004	00468	0.342140	0.937500	0.846004
00004	00481	0.345281	0.937500	0.706767
00004	00494	0.727999	0.625000	0.237778
00004	00507	0.480369	0.906250	0.826016
00004	00520	1.080007	0.531250	0.132850
00004	00533	0.323012	0.937500	0.826627
00004	00546	0.885274	0.812500	0.581481
00004	00559	0.596346	0.812500	0.448918
00004	00572	0.982374	0.593750	0.221763
00004	00585	0.886394	0.781250	0.555039
00004	00598	0.398666	0.906250	0.761404
00004	00611	1.067184	0.781250	0.426248
00004	00624	1.059390	0.531250	0.246080
00004	00637	0.887076	0.468750	0.110146
00004	00650	0.594052	0.875000	0.428571
00004	00663	1.073062	0.437500	0.079545
00004	00676	0.528734	0.906250	0.693603
00004	00689	0.632843	0.843750	0.612500
00004	00702	0.606961	0.875000	0.651873
00004	00715	0.800056	0.812500	0.485548
00004	00728	0.738725	0.812500	0.579215
00004	00741	0.372394	0.968750	0.916667
00004	00754	1.715504	0.625000	0.276045
00004	00767	0.977181	0.750000	0.390909
00004	00780	0.397432	0.937500	0.804082
00004	00793	0.680146	0.843750	0.850733
00004	00806	1.060466	0.687500	0.225962
00004	00819	0.717922	0.781250	0.514228
00004	00832	0.750118	0.781250	0.355731
00004	00845	0.638035	0.843750	0.622825
00004	00858	1.633006	0.312500	0.063248
00004	00871	0.388205	0.906250	0.750000
00004	00884	0.813437	0.812500	0.440000
00004	00897	1.494746	0.500000	0.101190
00004	00910	0.842939	0.468750	0.136667
00004	00923	0.621659	0.843750	0.681250
00004	00936	0.870876	0.781250	0.376667
00004	00949	0.510509	0.875000	0.587542
00004	00962	0.670639	0.781250	0.546520
00004	00975	0.655586	0.875000	0.644087
00004	00988	0.336098	0.968750	0.851852
00004	01001	0.550418	0.875000	0.673148
00004	01014	0.682405	0.875000	0.624579
00004	01027	0.488067	0.875000	0.694215
00004	01040	0.712236	0.843750	0.623333
00004	01053	0.911658	0.750000	0.455556
00004	01066	1.496233	0.750000	0.481287
00004	01079	0.932707	0.875000	0.581730
00004	01092	0.639972	0.843750	0.591667
00004	01105	0.204490	1.000000	1.000000
00004	01118	0.432908	0.937500	0.835498
00004	01131	0.452379	0.906250	0.625000
00004	01144	0.937414	0.750000	0.434432
00004	01157	0.476244	0.906250	0.605043
00004	01170	0.800136	0.843750	0.462500
00004	01183	0.962144	0.781250	0.173611
00004	01196	1.081558	0.843750	0.593964
00004	01209	1.337326	0.750000	0.479651
00004	01222	0.411147	0.937500	0.938482
00004	01235	0.801766	0.687500	0.407937
00004	01248	0.352123	0.906250	0.799466
00004	01261	1.063675	0.625000	0.235119
00004	01274	0.782035	0.281250	0.040724
00004	01287	0.797676	0.781250	0.338223
00004	01300	0.784761	0.875000	0.689542
00004	01313	0.552703	0.843750	0.842287
00004	01326	0.870743	0.656250	0.141063
00004	01339	0.756515	0.843750	0.493617
00004	01352	0.697943	0.843750	0.545455
00004	01365	1.068617	0.656250	0.358025
00004	01378	1.551287	0.593750	0.221154
00004	01391	0.594202	0.781250	0.364502
00004	01404	0.938452	0.718750	0.492381
00004	01417	0.449021	0.906250	0.685343
00004	01430	1.008637	0.718750	0.329915
00004	01443	0.598907	0.875000	0.721111
00004	01456	0.693568	0.843750	0.539350
00004	01469	0.588120	0.843750	0.763648
00004	01482	1.262420	0.500000	0.177778
00004	01495	0.402737	0.937500	0.827899
00004	01508	0.400735	0.937500	0.555556
00004	01521	1.127205	0.656250	0.362915
00004	01534	0.300386	0.937500	0.764341
00004	01547	0.441559	0.906250	0.626667
00004	01560	1.073355	0.875000	0.627381
00004	01573	0.710312	0.843750	0.460544
00004	01586	0.576607	0.875000	0.523810
00004	01599	0.808746	0.812500	0.612082
00004	01612	1.345139	0.625000	0.239583
00004	01625	0.343220	0.875000	0.705415
00004	01638	0.658622	0.875000	0.534673
00004	01651	0.779941	0.468750	0.097403
00004	01664	0.385869	0.906250	0.644341
00004	01677	0.846251	0.750000	0.485979
00004	01690	0.497130	0.906250	0.810390
00004	01703	0.683375	0.500000	0.069565
00004	01716	0.420945	0.906250	0.613095
00004	01729	1.257119	0.718750	0.512987
00004	01742	0.804546	0.812500	0.668892
00004	01755	1.447653	0.500000	0.153833
00004	01768	0.530930	0.437500	0.081395
00004	01781	0.759083	0.843750	0.525475
00004	01794	0.698702	0.906250	0.660714
00004	01807	0.659144	0.781250	0.443333
00004	01820	0.419337	0.843750	0.552525
00004	01833	0.669165	0.437500	0.141538
00004	01846	0.561210	0.875000	0.570370
00004	01859	0.558662	0.843750	0.478571
00004	01872	1.084862	0.531250	0.203704
00004	01885	1.218741	0.562500	0.251623
00004	01898	0.686800	0.843750	0.499935
00004	01911	0.691679	0.781250	0.428419
00004	01924	0.525941	0.812500	0.428788
00004	01937	0.618336	0.875000	0.645168
00004	01950	1.211789	0.375000	0.152597
00004	01963	0.710197	0.843750	0.619350
00004	01976	0.523220	0.812500	0.599513
00004	01989	1.271575	0.656250	0.368254
00004	02002	0.603127	0.875000	0.438034
00004	02015	0.538520	0.906250	0.679012
00004	02028	1.418859	0.593750	0.284965
00004	02041	0.515065	0.875000	0.600000
00004	02054	0.882256	0.718750	0.485029
00004	02067	0.738703	0.843750	0.392005
00004	02080	0.286388	0.968750	0.809524
00004	02093	0.745294	0.843750	0.663339
00004	02106	0.523799	0.875000	0.754853
00004	02119	0.499505	0.906250	0.728571
00004	02132	0.610577	0.812500	0.446561
00004	02145	0.920329	0.718750	0.475910
00004	02158	0.363527	0.906250	0.634773
00004	02171	0.854877	0.750000	0.142857
00004	02184	1.238029	0.718750	0.467882
00004	02197	1.351448	0.281250	0.046154
00004	02210	1.348968	0.562500	0.210438
00004	02223	0.818824	0.906250	0.804679
00004	02236	0.657713	0.875000	0.806016
00004	02249	0.651722	0.781250	0.549826
00004	02262	1.127023	0.218750	0.035354
00004	02275	0.571763	0.781250	0.533862
00004	02288	1.237663	0.656250	0.179167
00004	02301	1.056272	0.843750	0.618830
00004	02314	0.718078	0.906250	0.828070
00004	02327	0.525122	0.875000	0.594444
00004	02340	0.740390	0.781250	0.447354
00004	02353	0.644217	0.812500	0.667478
00004	02366	1.261282	0.718750	0.403896
00004	02379	0.371445	0.875000	0.651515
00004	02392	1.008971	0.812500	0.693766
00004	02405	1.190058	0.312500	0.042735
00004	02418	1.093985	0.500000	0.159054
00004	02431	0.449577	0.906250	0.648485
00004	02444	1.436143	0.687500	0.521667
00004	02457	0.765405	0.812500	0.523148
00004	02470	0.238191	0.968750	0.854103
00004	02483	0.807218	0.656250	0.093333
00004	02496	0.962143	0.875000	0.776596
00004	02509	0.763523	0.562500	0.085106
00004	02522	0.623300	0.812500	0.506887
00004	02535	0.624360	0.843750	0.769841
00004	02548	0.395421	0.906250	0.677674
00004	02561	1.151933	0.812500	0.567100
00004	02574	0.488962	0.875000	0.546402
00004	02587	0.690256	0.375000	0.099715
00004	02600	1.094901	0.562500	0.083333
00004	02613	0.688721	0.531250	0.072340
00004	02626	1.161812	0.343750	0.195326
00004	02639	0.915298	0.531250	0.103343
00004	02652	0.390963	0.906250	0.718750
00004	02665	0.227784	1.000000	1.000000
00004	02678	1.539093	0.593750	0.195062
00004	02691	1.529875	0.625000	0.287879
00004	02704	1.138549	0.812500	0.413785
00004	02717	0.982704	0.750000	0.444652
00004	02730	1.105848	0.656250	0.089744
00004	02743	1.248559	0.468750	0.081522
00004	02756	1.236863	0.718750	0.416517
00004	02769	1.053202	0.781250	0.530877
00004	02782	1.420735	0.656250	0.211458
00004	02795	0.250152	0.968750	0.828571
00004	02808	1.056392	0.750000	0.411846
00004	02821	1.041940	0.781250	0.525850
00004	02834	0.339235	0.968750	0.959379
00004	02847	0.887612	0.875000	0.437642
00004	02860	0.943495	0.281250	0.046875
00004	02873	1.363267	0.468750	0.154545
00004	02886	1.064745	0.781250	0.404167
00004	02899	1.449952	0.687500	0.443939
00004	02912	0.512398	0.875000	0.620952
00004	02925	0.838320	0.312500	0.131217
00004	02938	0.540457	0.812500	0.613580
00004	02951	1.088888	0.750000	0.518648
00004	02964	1.170856	0.312500	0.051948
00004	02977	1.538796	0.500000	0.151593
00004	02990	0.744498	0.843750	0.742803
00004	03003	0.723990	0.843750	0.612834
00004	03016	0.449897	0.906250	0.539683
00004	03029	0.614790	0.406250	0.065657
00004	03042	0.613492	0.843750	0.547543
00004	03055	0.406019	0.906250	0.565476
00004	03068	0.471827	0.937500	0.722449
00004	03081	0.711591	0.781250	0.456277
00004	03094	1.072253	0.718750	0.108491
00004	03107	0.696804	0.781250	0.406068
00004	03120	0.988128	0.468750	0.185185
00004	03133	0.645014	0.812500	0.647222
00004	03146	0.589552	0.812500	0.534046
00004	03159	1.320297	0.718750	0.460205
00004	03172	1.501668	0.718750	0.429437
00004	03185	0.797774	0.906250	0.495000
00004	03198	0.371993	0.937500	0.746667
00004	03211	0.435307	0.906250	0.772727
00004	03224	1.293492	0.593750	0.198111
00004	03237	0.498341	0.375000	0.110417
00004	03250	0.628227	0.843750	0.541126
00004	03263	0.708142	0.812500	0.550924
00004	03276	1.109761	0.687500	0.328750
00004	03289	0.623333	0.812500	0.394341
00004	03302	1.666587	0.562500	0.214940
00004	03315	0.835075	0.656250	0.348882
00004	03328	0.947252	0.687500	0.445920
00004	03341	0.350249	0.937500	0.636364
00004	03354	1.125665	0.812500	0.597222
00004	03367	0.444208	0.906250	0.866667
00004	03380	0.361666	0.937500	0.753086
00004	03393	0.619270	0.875000	0.748235
00004	03406	0.528185	0.906250	0.756256
00004	03419	0.306623	0.968750	0.750000
00004	03432	0.430430	0.875000	0.604396
00004	03445	1.534129	0.531250	0.273498
00004	03458	0.361296	0.906250	0.663627
00004	03471	0.986080	0.812500	0.490741
00004	03484	0.929329	0.468750	0.095571
00004	03497	1.306925	0.593750	0.315909
00004	03510	0.450441	0.875000	0.582828
00004	03523	0.506637	0.843750	0.612834
00004	03536	1.023692	0.937500	0.885185
00004	03549	0.408459	0.937500	0.772727
00004	03562	1.419420	0.656250	0.315041
00004	03575	0.571079	0.875000	0.560440
00004	03588	0.600642	0.843750	0.630117
00004	03601	0.540752	0.843750	0.495085
00004	03614	0.845975	0.343750	0.085714
00004	03627	1.062122	0.718750	0.119481
00004	03640	1.472001	0.562500	0.144444
00004	03653	0.669003	0.843750	0.601852
00004	03666	0.686505	0.843750	0.799134
00004	03679	0.639574	0.906250	0.664444
00004	03692	0.782437	0.781250	0.533333
00004	03705	0.898286	0.843750	0.784762
00004	03718	1.371210	0.750000	0.487179
00004	03731	1.091751	0.843750	0.569362
00004	03744	1.054312	0.750000	0.579630
00004	03757	0.871510	0.437500	0.118421
00004	03770	0.400637	0.937500	0.788618
00004	03783	1.125525	0.812500	0.430403
00004	03796	1.167380	0.656250	0.080769
00004	03809	0.624792	0.812500	0.445238
00004	03822	1.163825	0.718750	0.121693
00004	03835	0.693497	0.812500	0.575758
00004	03848	1.161742	0.750000	0.418867
00004	03861	1.748999	0.375000	0.122471
00004	03874	0.600434	0.468750	0.079787
00004	03887	0.741539	0.781250	0.524621
00004	03900	0.627573	0.812500	0.494114
00004	03913	0.608942	0.875000	0.722308
00004	03926	0.991426	0.718750	0.490385
00004	03939	1.454036	0.656250	0.456471
00004	03952	0.968147	0.375000	0.108772
00004	03965	0.770674	0.281250	0.051429
00004	03978	0.644377	0.781250	0.385238
00004	03991	0.790205	0.750000	0.330952
00004	04004	0.662626	0.875000	0.600000
00004	04017	1.026897	0.750000	0.204882
00004	04030	0.784346	0.812500	0.691441
00004	04043	1.205608	0.718750	0.391707
00004	04056	0.622134	0.812500	0.595771
00004	04069	0.731194	0.843750	0.636218
00004	04082	0.860764	0.281250	0.044226
00004	04095	1.427979	0.281250	0.058905
00004	04108	0.697509	0.812500	0.601754
00004	04121	1.101770	0.593750	0.202381
00004	04134	0.837615	0.437500	0.053030
00004	04147	0.701251	0.781250	0.298898
00004	04160	0.550208	0.500000	0.185185
00004	04173	0.950201	0.468750	0.149074
00004	04186	0.432943	0.906250	0.661172
00004	04199	0.382482	0.906250	0.562500
00004	04212	0.761039	0.812500	0.669786
00004	04225	0.317066	0.937500	0.809840
00004	04238	0.863853	0.750000	0.434759
00004	04251	1.198821	0.687500	0.120879
00004	04264	0.755309	0.625000	0.200893
00004	04277	1.185797	0.656250	0.231401
00004	04290	1.180368	0.593750	0.257291
00004	04303	1.223595	0.250000	0.040404
00004	04316	0.604888	0.875000	0.610476
00004	04329	0.758034	0.875000	0.233333
00004	04342	0.295673	0.937500	0.812569
00004	04355	0.587168	0.843750	0.572917
00004	04368	0.346640	0.937500	0.737892
00004	04381	0.779669	0.812500	0.565225
00004	04394	1.558731	0.593750	0.203283
00004	04407	1.378597	0.531250	0.086735
00004	04420	0.304193	0.937500	0.705782
00004	04433	0.775722	0.843750	0.589350
00004	04446	0.668056	0.437500	0.144535
00004	04459	0.481852	0.843750	0.574524
00004	04472	1.428699	0.781250	0.527986
00004	04485	0.839537	0.750000	0.456140
00004	04498	0.463133	0.906250	0.882946
00004	04511	0.847670	0.781250	0.382993
00004	04524	0.914201	0.843750	0.558571
00004	04537	1.273243	0.718750	0.542424
00004	04550	0.543671	0.843750	0.733712
00004	04563	0.918434	0.843750	0.578333
00004	04576	0.719991	0.906250	0.803313
00004	04589	0.944563	0.843750	0.641946
00004	04602	0.804078	0.468750	0.085470
00004	04615	0.656781	0.843750	0.577432
00004	04628	1.616753	0.281250	0.040541
00004	04641	0.582474	0.875000	0.659674
00004	04654	0.645202	0.937500	0.908730
00004	04667	0.727911	0.781250	0.502525
00004	04680	0.657842	0.812500	0.492308
00004	04693	0.508624	0.906250	0.712963
00004	04706	0.551321	0.812500	0.430269
00004	04719	1.712710	0.593750	0.139506
00004	04732	0.706422	0.843750	0.560000
00004	04745	0.196403	0.968750	0.777778
00004	04758	1.700408	0.437500	0.196373
00004	04771	0.968800	0.812500	0.492021
00004	04784	1.469411	0.656250	0.302661
00004	04797	0.786686	0.468750	0.189189
00004	04810	0.578218	0.875000	0.809259
00004	04823	0.680321	0.843750	0.553030
00004	04836	0.421823	0.937500	0.724816
00004	04849	1.493879	0.562500	0.216190
00004	04862	0.675720	0.468750	0.165116
00004	04875	0.635217	0.843750	0.614326
00004	04888	0.450620	0.906250	0.680285
00004	04901	0.505840	0.906250	0.643964
00004	04914	0.810677	0.437500	0.166667
00004	04927	0.848702	0.437500	0.113415
00004	04940	1.004981	0.718750	0.393333
00004	04953	0.794213	0.750000	0.515618
00004	04966	1.492137	0.343750	0.055000
00004	04979	1.306891	0.687500	0.238851
00004	04992	0.465305	0.937500	0.891667
00004	05005	1.213589	0.750000	0.423457
00004	05018	1.305505	0.468750	0.127033
00004	05031	1.162791	0.687500	0.411594
00004	05044	0.609547	0.812500	0.487897
00004	05057	1.232756	0.750000	0.438372
00004	05070	0.411242	0.937500	0.750000
00004	05083	0.648141	0.656250	0.095238
00004	05096	0.863739	0.812500	0.439474
00004	05109	0.508227	0.875000	0.551111
00004	05122	0.427505	0.875000	0.793305
00004	05135	1.409921	0.500000	0.113171
00004	05148	0.698003	0.812500	0.447186
00004	05161	0.931409	0.750000	0.301768
00004	05174	0.594090	0.781250	0.378070
00004	05187	0.269255	0.968750	0.777778
00004	05200	0.790209	0.875000	0.755861
00004	05213	0.487553	0.843750	0.511019
00004	05226	0.981937	0.687500	0.135802
00004	05239	0.536978	0.875000	0.634921
00004	05252	0.855587	0.343750	0.191429
00004	05265	0.822942	0.750000	0.423350
00004	05278	0.721872	0.781250	0.452381
00004	05291	0.488314	0.875000	0.707115
00004	05304	0.864098	0.750000	0.502778
00004	05317	0.447642	0.875000	0.556818
00004	05330	0.588563	0.468750	0.111111
00004	05343	0.897105	0.781250	0.563259
00004	05356	0.537921	0.906250	0.779333
00004	05369	1.634928	0.437500	0.205467
00004	05382	0.896744	0.812500	0.570929
00004	05395	0.568948	0.875000	0.511008
00004	05408	1.641814	0.593750	0.299043
00004	05421	1.196104	0.750000	0.225490
00004	05434	1.231811	0.656250	0.208333
00004	05447	0.378418	0.531250	0.170807
00004	05460	0.802946	0.781250	0.274745
00004	05473	0.458970	0.843750	0.572308
00004	05486	0.629765	0.843750	0.494444
00004	05499	0.475587	0.843750	0.566964
00004	05512	1.159272	0.437500	0.116667
00004	05525	1.098955	0.656250	0.269928
00004	05538	0.889233	0.750000	0.545556
00004	05551	1.658492	0.562500	0.147727
00004	05564	0.653181	0.843750	0.516049
00004	05577	0.710163	0.843750	0.649474
00004	05590	1.227633	0.750000	0.537415
00004	05603	1.478129	0.687500	0.343290
00004	05616	0.510896	0.843750	0.568783
00004	05629	0.413836	0.906250	0.774573
00004	05642	0.662638	0.375000	0.073171
00004	05655	0.366020	0.875000	0.710860
00004	05668	0.761708	0.468750	0.187311
00004	05681	0.761515	0.843750	0.462500
00004	05694	1.417508	0.625000	0.221763
00004	05707	0.591609	0.843750	0.575397
00004	05720	1.388439	0.593750	0.179078
00004	05733	0.680568	0.812500	0.507051
00004	05746	1.178001	0.281250	0.045000
00004	05759	1.545845	0.593750	0.220202
00004	05772	1.007923	0.468750	0.100000
00004	05785	1.184173	0.343750	0.076282
00004	05798	0.726981	0.781250	0.476543
00004	05811	0.818859	0.656250	0.164541
00004	05824	0.871209	0.750000	0.405582
00004	05837	1.113539	0.718750	0.337359
00004	05850	0.617244	0.843750	0.639881
00004	05863	0.942335	0.718750	0.362626
00004	05876	0.720598	0.843750	0.717803
00004	05889	0.569675	0.812500	0.696296
00004	05902	0.635865	0.812500	0.504497
00004	05915	0.603749	0.812500	0.580000
00004	05928	0.717690	0.750000	0.436111
00004	05941	1.478580	0.718750	0.549048
00004	05954	0.775440	0.812500	0.496212
00004	05967	1.282706	0.656250	0.089744
00004	05980	0.316857	0.906250	0.848024
00004	05993	1.429054	0.656250	0.279304
00004	06006	0.843586	0.843750	0.720370
00004	06019	0.934705	0.187500	0.035294
00004	06032	0.384083	0.875000	0.585661
00004	06045	0.504678	0.531250	0.135075
00004	06058	1.238499	0.593750	0.178501
00004	06071	0.627058	0.843750	0.493023
00004	06084	1.209466	0.750000	0.448148
00004	06097	0.271469	0.937500	0.772487
00004	06110	0.585819	0.875000	0.873489
00004	06123	0.864012	0.406250	0.103704
00004	06136	0.622570	0.875000	0.600000
00004	06149	0.299740	0.937500	0.917598
00004	06162	0.743139	0.843750	0.553571
00004	06175	0.798349	0.812500	0.563095
00004	06188	0.988633	0.531250	0.116190
00004	06201	0.864165	0.781250	0.380303
00004	06214	0.766634	0.500000	0.118338
00004	06227	0.787065	0.343750	0.050926
00004	06240	0.556832	0.906250	0.663492
00004	06253	0.565782	0.843750	0.595238
00004	06266	0.664494	0.781250	0.411905
00004	06279	0.628017	0.906250	0.818810
00004	06292	0.634269	0.843750	0.712554
00004	06305	0.407475	0.843750	0.552972
00004	06318	0.467222	0.906250	0.761667
00004	06331	0.715331	0.812500	0.564672
00004	06344	0.714961	0.812500	0.637037
00004	06357	0.672107	0.781250	0.538559
00004	06370	0.720966	0.812500	0.234848
00004	06383	0.587362	0.875000	0.633626
00004	06396	0.739740	0.812500	0.395652
00004	06409	0.458933	0.937500	0.750000
00004	06422	1.722486	0.531250	0.124419
00004	06435	0.857040	0.843750	0.577433
00004	06448	0.848074	0.625000	0.184524
00004	06461	1.257304	0.656250	0.189835
00004	06474	0.534323	0.875000	0.615399
00004	06487	0.486837	0.812500	0.464868
00004	06500	0.560086	0.906250	0.782601
00004	06513	0.781883	0.812500	0.522222
00004	06526	1.090692	0.500000	0.072727
00004	06539	0.361088	0.937500	0.666667
00004	06552	1.459536	0.593750	0.203409
00004	06565	1.457047	0.625000	0.280596
00004	06578	1.434613	0.625000	0.196217
00004	06591	0.969228	0.750000	0.489977
00004	06604	1.561770	0.562500	0.075000
00004	06617	1.363816	0.656250	0.328261
00004	06630	0.599943	0.812500	0.501058
00004	06643	0.609152	0.281250	0.138276
00004	06656	0.452734	0.843750	0.596188
00004	06669	1.310708	0.687500	0.337897
00004	06682	0.900523	0.812500	0.606061
00004	06695	1.102199	0.687500	0.329630
00004	06708	1.376190	0.531250	0.106061
00004	06721	1.042148	0.750000	0.304167
00004	06734	0.680564	0.656250	0.232609
00004	06747	1.381133	0.687500	0.340070
00004	06760	0.927413	0.812500	0.435559
00004	06773	0.341288	0.875000	0.530864
00004	06786	0.969085	0.750000	0.543579
00004	06799	0.794212	0.250000	0.047059
00004	06812	1.407965	0.312500	0.055556
00004	06825	0.707656	0.812500	0.554762
00004	06838	1.207947	0.500000	0.107504
00004	06851	0.530900	0.875000	0.580894
00004	06864	1.684989	0.562500	0.189837
00004	06877	1.584668	0.593750	0.303137
00004	06890	1.508804	0.656250	0.285106
00005	00000	0.486485	0.812500	0.478070
00005	00013	0.670404	0.812500	0.618470
00005	00026	0.769920	0.812500	0.597479
00005	00039	1.252557	0.750000	0.306173
